dueling_double_reward,dueling_double_loss,dueling_double_max_q_value,dueling_double_avg_q_value,dueling_double_steps,dueling_double_clipped_reward,d3qn_per_reward,d3qn_per_loss,d3qn_per_max_q_value,d3qn_per_avg_q_value,d3qn_per_steps,d3qn_per_clipped_reward
19.0,0.2967988321615848,2.4152510166168213,1.5458126005961246,1803,1,20.0,0.3100624100479763,2.2004213333129883,1.3803476713912108,1762,1
10.0,0.4884408534417161,2.676872968673706,1.48044555253486,2634,1,12.0,0.5189957831753418,2.673431396484375,1.482097701071677,2245,1
20.0,0.3180232701124623,2.566403150558472,1.6014087553091865,1697,1,18.0,0.5014017128269188,2.390988349914551,1.5371202684867609,1880,1
19.0,0.2799943011777941,2.4427058696746826,1.4854861625816926,1797,1,18.0,0.4952309518121183,2.4550092220306396,1.4702453698729705,1949,1
18.0,0.3458883957209764,2.5702908039093018,1.54577243936305,2023,1,15.0,0.4844591904547997,2.494019031524658,1.5374511160134774,2006,1
19.0,0.2913153517001774,2.4307310581207275,1.530179246477151,1846,1,18.0,0.4213907662197016,2.421466112136841,1.5116269803836202,1890,1
19.0,0.2796927042509196,2.309934616088867,1.4757493405628062,1858,1,16.0,0.5180746190890204,2.376305341720581,1.4395619547705323,2133,1
11.0,0.3796610478457296,2.427683115005493,1.4850009754265967,2310,1,16.0,0.4801786179887131,2.4318809509277344,1.5670479831377881,1903,1
19.0,0.3776172873040195,2.3852052688598637,1.5337606679507003,1829,1,19.0,0.42434651718940586,2.2730884552001953,1.4591031520496818,1863,1
18.0,0.4020611227315385,2.462593078613281,1.5395539943382242,2017,1,21.0,0.33304256660630926,2.2718753814697266,1.4358244302935483,1638,1
18.0,0.3305927304027136,2.424565076828003,1.555604016698024,1869,1,17.0,0.4789730499032885,2.462657928466797,1.5583195212409713,1917,1
16.0,0.4237568326643668,2.399502277374268,1.5329589158205896,2170,1,16.0,0.5391721627966035,2.5374717712402344,1.4048274082870313,1988,1
19.0,0.3752717517490964,2.434412956237793,1.5371292143084438,1839,1,15.0,0.6071434307086747,2.5606067180633545,1.4812756518125854,2058,1
19.0,0.3634931647393387,2.516704559326172,1.5186113760591158,1892,1,13.0,0.7544338746229187,2.572889566421509,1.4883787983618395,2465,1
19.0,0.3384090866602491,2.453812599182129,1.5263838131796312,1763,1,19.0,0.5121682877652347,2.30706787109375,1.4772084353961483,1779,1
17.0,0.394147596322,2.441540241241455,1.505917981056485,1975,1,15.0,0.5970686500659212,2.4546804428100586,1.4707232604953326,2319,1
18.0,0.3640316891833208,2.4352118968963623,1.5188923598258606,1947,1,20.0,0.4501271910266951,2.3687148094177246,1.4894753085391828,1783,1
16.0,0.4211308428784832,2.347122430801392,1.397921130179769,2280,1,18.0,0.4795932461274788,2.40226411819458,1.4335363506944538,1932,1
18.0,0.3694716562022222,2.330819129943848,1.5154285504973757,1856,1,20.0,0.36303662820137106,2.3651444911956787,1.5134819336464078,1707,1
20.0,0.3309709219320211,2.3694748878479004,1.435357919218616,1848,1,19.0,0.3880355751316529,2.3805973529815674,1.454956487195761,1900,1
