vanilla_reward,vanilla_loss,vanilla_max_q_value,vanilla_avg_q_value,vanilla_steps,vanilla_clipped_reward,double_reward,double_loss,double_max_q_value,double_avg_q_value,double_steps,double_clipped_reward
15.0,0.7050467941735405,2.596086978912353,1.5267860294339828,2412,1,20.0,0.47880446174531244,2.19877290725708,1.3964998970093505,1758,1
16.0,0.6698216354125179,2.562978744506836,1.59345274374324,2093,1,21.0,0.4675246088008862,2.221487522125244,1.3816795917277216,1785,1
10.0,0.849345997266937,2.633589506149292,1.5871384736570473,2464,1,18.0,0.5064529680239502,2.335587739944458,1.3252900125600973,2002,1
18.0,0.6129258690634742,2.609767198562622,1.6871298890860147,1952,1,19.0,0.48013411316787824,2.33195424079895,1.361847864689923,1870,1
15.0,0.7068058828590438,2.616671085357666,1.616687498406759,2257,1,7.0,0.7516360943554901,2.2074875831604004,1.1984324430520064,2836,1
11.0,1.0299251699470915,2.6358487606048584,1.5676917770513676,2802,1,15.0,0.6823777320678346,2.2464675903320312,1.2991166357598813,2392,1
16.0,0.8273264553281479,2.604670286178589,1.6273256675669403,2118,1,18.0,0.5390669282351155,2.205256223678589,1.3790209610005166,1956,1
17.0,0.7109039750648662,2.6424713134765625,1.6991080397294929,1918,1,16.0,0.5222911477903835,2.32700252532959,1.3773098487207036,1923,1
19.0,0.6817382627632469,2.7202072143554688,1.719816220588964,1946,1,20.0,0.4441962167620659,2.3214704990386963,1.4627989279498854,1786,1
15.0,0.7999948003562167,2.7877767086029053,1.6405587809971254,2320,1,17.0,0.5436795431887731,2.257136821746826,1.3262896590401796,2253,1
15.0,0.7915016890037805,2.699730634689331,1.5945250575854817,2302,1,18.0,0.42914001920144074,2.25199031829834,1.3645052333408305,1986,1
17.0,0.8141098201740533,2.635751724243164,1.628276868695636,2238,1,15.0,0.4272223355364986,2.2122490406036377,1.3849097388773233,2068,1
16.0,1.0879862849251367,2.5307931900024414,1.474511061334939,2916,1,16.0,0.5018574504356366,2.2303667068481445,1.3221127647539122,2287,1
13.0,0.9560283617465756,2.6168582439422607,1.6101854047077122,2576,1,16.0,0.5047961555537768,2.4689242839813232,1.3148302788875292,2308,1
18.0,0.7232790600392036,2.5912024974823,1.656453692070187,2038,1,12.0,0.5884313032438513,2.27256178855896,1.3669448456589592,2242,1
15.0,0.8131374736549333,2.644998073577881,1.6275136898217173,2238,1,15.0,0.5466671668109484,2.4062161445617676,1.3543992494785484,2106,1
13.0,0.92408408166375,2.7812652587890625,1.6056775097354596,2409,1,20.0,0.44274739152751863,2.3462915420532227,1.463386924038549,1758,1
8.0,1.1471304388251156,2.7177181243896484,1.5633380231700826,2835,1,15.0,0.589415578666376,2.30071759223938,1.3982029706902372,2200,1
11.0,1.0849609528668225,2.714141845703125,1.5860761664608587,2780,1,19.0,0.570817346451804,2.399909019470215,1.408468002564219,2103,1
17.0,0.719304611266125,2.710991382598877,1.746990478488908,1936,1,17.0,0.558645653683925,2.21781849861145,1.3756623410827626,2199,1
7.0,1.21051569347037,2.61635684967041,1.5089219492689403,3107,1,12.0,0.6327155105536804,2.3885746002197266,1.311318699463139,2349,1
16.0,0.9149512575822882,2.835228443145752,1.691051211493583,2221,1,17.0,0.5383347998722456,2.2528467178344727,1.397383287943411,2131,1
15.0,0.998056932585314,2.6972384452819824,1.6746090261102369,2359,1,6.0,0.8310981889953837,2.4416685104370117,1.2684825217031181,2774,1
11.0,1.0207759505719878,2.632158041000366,1.6194208916212876,2486,1,5.0,1.0496155659493525,2.2881205081939697,1.2821557989211725,2848,1
12.0,1.327541935374029,2.753626823425293,1.5605344046357292,2926,1,17.0,0.6708716255379841,2.3137242794036865,1.4144141250303046,1894,1
7.0,1.2454155996092595,2.651787042617798,1.62327384855003,2636,1,18.0,0.5911752549582161,2.290721893310547,1.4502416702807208,1820,1
8.0,1.3226927615469322,2.653907299041748,1.5294867648988373,2860,1,10.0,0.7560761788627133,2.279348134994507,1.2716109691508215,2392,1
15.0,1.0754728097235784,2.673771381378174,1.6038651360905103,2371,1,18.0,0.635340882872697,2.293048858642578,1.3512949883919767,2070,1
13.0,1.0592701982241124,2.571659803390503,1.5692345000831815,2351,1,15.0,0.7057019483181648,2.3703384399414062,1.3282659394596046,2345,1
12.0,1.385615076054819,2.6258490085601807,1.5148658637548051,2909,1,11.0,0.7435475309321191,2.360339641571045,1.3289521857104427,2321,1
